 Run	    Fitness1	                                                                                                                                                                                                Solution1	    Fitness2	                                                                                                                                                                                           Solution2
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        351	00000000000000c8000000c8000000c80000019000000000000000000000012c000000c800000190000000000000019000000064000000c8000001900000006400000064000001900000019000000000000000c80000006400000000000001900000012c
   3	        351	00000000000000c8000000c8000000c80000019000000000000000000000012c000000c800000190000000000000019000000064000000c8000001900000006400000064000001900000019000000000000000c80000006400000000000001900000012c	        351	00000000000000c8000000c8000000c80000019000000000000000000000012c000000c800000190000000000000019000000064000000c8000001900000006400000064000001900000019000000000000000c80000006400000000000001900000012c
   3	        351	00000000000000c8000000c8000000c80000019000000000000000000000012c000000c800000190000000000000019000000064000000c8000001900000006400000064000001900000019000000000000000c80000006400000000000001900000012c	        351	00000000000000c8000000c8000000c80000019000000000000000000000012c000000c800000190000000000000019000000064000000c8000001900000006400000064000001900000019000000000000000c80000006400000000000001900000012c
   3	        351	00000000000000c8000000c8000000c80000019000000000000000000000012c000000c800000190000000000000019000000064000000c8000001900000006400000064000001900000019000000000000000c80000006400000000000001900000012c	        351	00000000000000c8000000c8000000c80000019000000000000000000000012c000000c800000190000000000000019000000064000000c8000001900000006400000064000001900000019000000000000000c80000006400000000000001900000012c
   3	        351	00000000000000c8000000c8000000c80000019000000000000000000000012c000000c800000190000000000000019000000064000000c8000001900000006400000064000001900000019000000000000000c80000006400000000000001900000012c	        351	00000000000000c8000000c8000000c80000019000000000000000000000012c000000c800000190000000000000019000000064000000c8000001900000006400000064000001900000019000000000000000c80000006400000000000001900000012c
   3	        351	00000000000000c8000000c8000000c80000019000000000000000000000012c000000c800000190000000000000019000000064000000c8000001900000006400000064000001900000019000000000000000c80000006400000000000001900000012c	        351	00000000000000c8000000c8000000c80000019000000000000000000000012c000000c800000190000000000000019000000064000000c8000001900000006400000064000001900000019000000000000000c80000006400000000000001900000012c
   3	        351	00000000000000c8000000c8000000c80000019000000000000000000000012c000000c800000190000000000000019000000064000000c8000001900000006400000064000001900000019000000000000000c80000006400000000000001900000012c	        358	00000000000000c8000000c8000000c800000190000000000000012c0000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000000000000c80000006400000000000001900000012c
   3	        358	00000000000000c8000000c8000000c800000190000000000000012c0000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000000000000c80000006400000000000001900000012c	        484	00000000000000000000012c000001900000019000000000000000000000012c000000c800000190000000000000019000000064000000c80000019000000064000000c80000019000000190000001900000006400000190000000000000019000000000
   3	        484	00000000000000000000012c000001900000019000000000000000000000012c000000c800000190000000000000019000000064000000c80000019000000064000000c80000019000000190000001900000006400000190000000000000019000000000	        484	00000000000000000000012c000001900000019000000000000000000000012c000000c800000190000000000000019000000064000000c80000019000000064000000c80000019000000190000001900000006400000190000000000000019000000000
   3	        484	00000000000000000000012c000001900000019000000000000000000000012c000000c800000190000000000000019000000064000000c80000019000000064000000c80000019000000190000001900000006400000190000000000000019000000000	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        523	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        528	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000c8000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        528	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000c8000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        528	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000c8000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        528	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000c8000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        528	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000c8000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        528	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000c8000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        528	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000c8000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        528	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000c8000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        528	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000c8000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        528	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000c8000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        528	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000c8000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        528	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000c8000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        528	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000c8000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        528	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000c8000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        528	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000c8000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        528	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000c8000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        528	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000c8000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        528	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000c8000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        529	0000000000000000000000c8000000640000019000000000000000000000012c000000c80000019000000064000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        529	0000000000000000000000c8000000640000019000000000000000000000012c000000c80000019000000064000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        529	0000000000000000000000c8000000640000019000000000000000000000012c000000c80000019000000064000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        529	0000000000000000000000c8000000640000019000000000000000000000012c000000c80000019000000064000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        529	0000000000000000000000c8000000640000019000000000000000000000012c000000c80000019000000064000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        529	0000000000000000000000c8000000640000019000000000000000000000012c000000c80000019000000064000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        529	0000000000000000000000c8000000640000019000000000000000000000012c000000c80000019000000064000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        529	0000000000000000000000c8000000640000019000000000000000000000012c000000c80000019000000064000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        529	0000000000000000000000c8000000640000019000000000000000000000012c000000c80000019000000064000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000
   3	        529	0000000000000000000000c8000000640000019000000000000000000000012c000000c80000019000000064000000c800000000000000c80000019000000064000000c80000019000000190000000000000019000000064000000000000000000000000	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000
   3	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000
   3	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000
   3	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000
   3	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000
   3	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000
   3	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000
   3	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000
   3	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000
   3	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000
   3	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000
   3	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000
   3	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000
   3	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000
   3	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000
   3	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000
   3	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000
   3	        573	000000000000000000000000000000640000019000000000000000000000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c800000190000001900000000000000190000000c8000000000000000000000000	        583	0000000000000000000000000000006400000190000000000000012c0000012c000000c80000019000000000000000c800000000000000c80000019000000000000000c8000000c8000001900000000000000190000000c8000000000000000000000000
